customer_id,gender,age,marital_status,education,occupation,annual_income,city,state,join_date
C02199,Female,33,Single,MBA,Self-Employed,315443,Gaya,Bihar,23-06-2025
C02200,Female,40,Married,Master,Salaried,1310348,Jaipur,Rajasthan,25-02-2021
C02201,Male,37,Divorced,Bachelor,Government,2021573,Jaipur,Rajasthan,16-08-2020
C02202,Female,47,Married,High School,Government,835084,Raipur,Chhattisgarh,30-01-2024
C02203,Female,53,Single,Bachelor,Self-Employed,2358210,Siliguri,West Bengal,23-12-2021
C02204,Male,41,Married,Bachelor,Business,594991,Jaipur,Rajasthan,07-04-2022
C02205,Female,37,Married,Bachelor,Salaried,2188900,Coimbatore,Tamil Nadu,05-07-2022
C02206,Male,42,Married,High School,Salaried,2960251,New Delhi,Delhi,23-01-2023
C02207,Female,45,Married,Bachelor,Salaried,2366479,Chennai,Tamil Nadu,20-06-2020
C02208,Female,23,Single,High School,Salaried,2859555,Ludhiana,Punjab,30-05-2025
C02209,Male,47,Married,Bachelor,Self-Employed,1561066,Ludhiana,Punjab,21-09-2022
C02210,Male,47,Married,Master,Government,256819,Ranchi,Jharkhand,19-06-2025
C02211,Male,32,Married,Bachelor,Business,1940399,Mangaluru,Karnataka,16-08-2022
C02212,Female,35,Married,Bachelor,Business,2595318,Nagpur,Maharashtra,06-09-2020
C02213,Female,58,Married,Bachelor,Business,2454728,Coimbatore,Tamil Nadu,15-10-2025
C02214,Male,40,Married,MBA,Self-Employed,2741478,New Delhi,Delhi,30-04-2025
C02215,Male,42,Married,MBA,Self-Employed,842249,Lucknow,Uttar Pradesh,24-11-2022
C02216,Male,22,Single,Bachelor,Professional,2533598,Gaya,Bihar,15-01-2021
C02217,Female,24,Married,MBA,Self-Employed,390650,Warangal,Telangana,11-04-2025
C02218,Female,65,Single,Bachelor,Salaried,2331737,Madurai,Tamil Nadu,30-09-2021
C02219,Male,33,Single,High School,Government,1171907,Hyderabad,Telangana,05-08-2025
C02220,Male,52,Single,High School,Business,2250782,Kolkata,West Bengal,23-12-2021
C02221,Male,42,Single,High School,Self-Employed,2350312,Ludhiana,Punjab,27-08-2020
C02222,Female,45,Single,Master,Government,1076654,Mysuru,Karnataka,18-08-2023
C02223,Male,47,Married,Bachelor,Salaried,2855002,Patna,Bihar,18-09-2025
C02224,Male,37,Single,Master,Self-Employed,2129635,Siliguri,West Bengal,17-03-2023
C02225,Male,26,Married,Bachelor,Self-Employed,1788270,Guwahati,Assam,18-12-2021
C02226,Female,63,Married,Bachelor,Government,453407,Guwahati,Assam,04-04-2022
C02227,Female,36,Single,Bachelor,Salaried,517558,Kolkata,West Bengal,01-11-2022
C02228,Male,28,Divorced,High School,Self-Employed,1848090,Kochi,Kerala,21-08-2025
C02229,Female,53,Married,Master,Government,2902121,New Delhi,Delhi,14-02-2023
C02230,Male,30,Married,Master,Salaried,948679,Warangal,Telangana,17-04-2020
C02231,Male,54,Married,Bachelor,Self-Employed,1765248,Lucknow,Uttar Pradesh,08-02-2020
C02232,Male,39,Married,Bachelor,Self-Employed,733058,Kochi,Kerala,26-04-2024
C02233,Male,34,Divorced,Bachelor,Business,477497,Coimbatore,Tamil Nadu,17-02-2020
C02234,Female,23,Single,PhD,Professional,2597013,Bhopal,Madhya Pradesh,22-02-2025
C02235,Male,61,Married,Bachelor,Salaried,2932732,Ranchi,Jharkhand,14-04-2022
C02236,Male,43,Married,High School,Government,1029810,Indore,Madhya Pradesh,19-04-2024
C02237,Female,60,Divorced,Bachelor,Business,2032663,Coimbatore,Tamil Nadu,06-02-2022
C02238,Male,31,Single,Bachelor,Self-Employed,2669782,Ranchi,Jharkhand,24-07-2022
C02239,Female,26,Married,PhD,Government,359860,Nagpur,Maharashtra,22-02-2022
C02240,Male,54,Single,Bachelor,Business,312641,Amritsar,Punjab,18-01-2020
C02241,Male,21,Divorced,PhD,Business,533535,New Delhi,Delhi,25-10-2024
C02242,Male,55,Married,Master,Professional,2022040,Bhubaneswar,Odisha,20-03-2022
C02243,Male,45,Married,Master,Business,1467354,Ranchi,Jharkhand,22-10-2022
C02244,Female,49,Married,Master,Salaried,1681341,Indore,Madhya Pradesh,19-10-2024
C02245,Male,43,Married,Master,Professional,972827,Bhubaneswar,Odisha,09-09-2022
C02246,Female,38,Married,High School,Professional,347855,Guwahati,Assam,19-12-2022
C02247,Female,34,Married,Bachelor,Self-Employed,1715202,Amritsar,Punjab,17-08-2022
C02248,Female,37,Married,Bachelor,Self-Employed,2288789,Siliguri,West Bengal,22-09-2024
C02249,Male,22,Married,Bachelor,Salaried,1958074,Warangal,Telangana,05-10-2021
C02250,Female,51,Single,Bachelor,Government,1526034,Gaya,Bihar,16-09-2020
C02251,Female,39,Married,High School,Salaried,749338,Jaipur,Rajasthan,01-03-2023
C02252,Female,52,Divorced,High School,Professional,2270566,Ranchi,Jharkhand,03-10-2025
C02253,Male,48,Single,High School,Self-Employed,2383016,Jaipur,Rajasthan,11-01-2023
C02254,Male,61,Married,MBA,Salaried,365595,Mysuru,Karnataka,24-05-2021
C02255,Female,28,Single,Master,Self-Employed,2050627,Jodhpur,Rajasthan,04-11-2023
C02256,Female,62,Married,Master,Salaried,2951694,Raipur,Chhattisgarh,01-04-2021
C02257,Male,61,Single,Bachelor,Salaried,421968,Warangal,Telangana,09-06-2025
C02258,Female,60,Married,Bachelor,Business,1002325,Noida,Uttar Pradesh,29-04-2023
C02259,Female,59,Single,High School,Salaried,1730097,Nagpur,Maharashtra,01-09-2020
C02260,Female,42,Married,Bachelor,Self-Employed,1832188,Ranchi,Jharkhand,16-02-2022
C02261,Male,44,Married,Bachelor,Salaried,292637,Madurai,Tamil Nadu,17-09-2020
C02262,Female,58,Married,Master,Government,1415295,Siliguri,West Bengal,05-06-2020
C02263,Female,22,Married,Master,Business,2371660,Amritsar,Punjab,18-04-2025
C02264,Male,61,Divorced,High School,Salaried,2455236,Nagpur,Maharashtra,28-11-2024
C02265,Female,61,Married,PhD,Government,1936713,Raipur,Chhattisgarh,13-07-2023
C02266,Male,39,Single,Master,Self-Employed,1405646,Surat,Gujarat,29-01-2021
C02267,Male,61,Single,Master,Government,2273564,Indore,Madhya Pradesh,07-11-2020
C02268,Male,22,Single,Bachelor,Business,2236558,Kanpur,Uttar Pradesh,18-09-2025
C02269,Female,48,Married,MBA,Self-Employed,888177,Amritsar,Punjab,10-08-2021
C02270,Female,52,Married,Bachelor,Salaried,1141104,Raipur,Chhattisgarh,21-08-2022
C02271,Female,39,Divorced,Bachelor,Salaried,2746672,Raipur,Chhattisgarh,26-08-2021
C02272,Female,36,Married,Master,Government,488653,Ahmedabad,Gujarat,02-01-2022
C02273,Female,50,Married,Bachelor,Salaried,461878,New Delhi,Delhi,06-10-2024
C02274,Female,42,Single,MBA,Self-Employed,481240,Patna,Bihar,05-12-2023
C02275,Female,34,Single,MBA,Self-Employed,2459164,New Delhi,Delhi,11-11-2023
C02276,Female,21,Married,Bachelor,Salaried,2632052,Vadodara,Gujarat,04-06-2023
C02277,Male,65,Single,Bachelor,Government,1159749,Nagpur,Maharashtra,06-04-2024
C02278,Female,22,Married,Bachelor,Salaried,2255600,Kolkata,West Bengal,08-02-2024
C02279,Female,42,Single,High School,Professional,1015287,Jodhpur,Rajasthan,08-01-2024
C02280,Male,53,Married,Bachelor,Salaried,1845199,Ahmedabad,Gujarat,30-03-2025
C02281,Female,35,Married,Bachelor,Business,1100757,Guwahati,Assam,01-10-2021
C02282,Male,61,Married,High School,Salaried,2855707,Ahmedabad,Gujarat,27-09-2023
C02283,Female,42,Married,Master,Professional,946974,Kolkata,West Bengal,29-09-2020
C02284,Female,60,Single,Bachelor,Business,2345795,Vadodara,Gujarat,19-03-2022
C02285,Male,59,Single,MBA,Government,757230,Guwahati,Assam,21-08-2020
C02286,Male,61,Single,High School,Business,1307245,Guwahati,Assam,21-04-2023
C02287,Female,61,Single,Bachelor,Self-Employed,608010,Amritsar,Punjab,31-03-2020
C02288,Male,31,Married,Master,Professional,1332405,Warangal,Telangana,06-02-2023
C02289,Female,24,Married,Bachelor,Self-Employed,1528927,Bhubaneswar,Odisha,21-01-2022
C02290,Female,27,Single,Master,Self-Employed,1199479,Faridabad,Haryana,19-05-2021
C02291,Female,41,Divorced,Master,Business,2915296,New Delhi,Delhi,24-01-2024
C02292,Female,27,Divorced,Master,Business,1086102,Kolkata,West Bengal,27-06-2020
C02293,Female,24,Married,Bachelor,Self-Employed,875540,Mysuru,Karnataka,10-02-2024
C02294,Female,32,Divorced,Master,Government,1486796,Raipur,Chhattisgarh,18-03-2022
C02295,Male,47,Married,Master,Salaried,794474,Amritsar,Punjab,14-11-2025
C02296,Male,37,Married,Bachelor,Salaried,2211153,Madurai,Tamil Nadu,27-07-2020
C02297,Male,40,Married,Master,Professional,2801388,Patna,Bihar,19-12-2023
C02298,Female,51,Married,Bachelor,Business,1560626,Bhubaneswar,Odisha,13-02-2020
C02299,Male,46,Single,Bachelor,Salaried,1016689,Gurugram,Haryana,15-01-2022
C02300,Female,51,Single,Bachelor,Government,1952118,Cuttack,Odisha,16-06-2024
C02301,Male,55,Married,High School,Professional,1899944,Gaya,Bihar,23-12-2025
C02302,Female,29,Single,Bachelor,Business,1126549,Lucknow,Uttar Pradesh,29-05-2025
C02303,Female,25,Divorced,Bachelor,Salaried,1139095,Faridabad,Haryana,13-04-2024
C02304,Female,28,Married,Bachelor,Self-Employed,771122,Raipur,Chhattisgarh,26-07-2022
C02305,Female,41,Married,Bachelor,Government,303300,Surat,Gujarat,07-08-2020
C02306,Female,36,Single,MBA,Government,2128034,Bengaluru,Karnataka,03-10-2022
C02307,Male,36,Married,Bachelor,Business,580533,Gurugram,Haryana,26-03-2025
C02308,Female,38,Single,MBA,Government,1805373,Warangal,Telangana,09-01-2024
C02309,Male,48,Single,Bachelor,Business,2014767,Mumbai,Maharashtra,13-03-2023
C02310,Female,38,Divorced,Master,Government,1965206,Kolkata,West Bengal,29-01-2020
C02311,Female,34,Single,High School,Salaried,812026,Mysuru,Karnataka,31-01-2022
C02312,Female,57,Married,Bachelor,Business,1706663,New Delhi,Delhi,30-04-2020
C02313,Male,60,Single,PhD,Government,1394961,Amritsar,Punjab,15-01-2020
C02314,Female,36,Divorced,Master,Salaried,458638,Ranchi,Jharkhand,02-11-2020
C02315,Male,41,Married,Master,Salaried,2325537,Indore,Madhya Pradesh,03-04-2022
C02316,Female,21,Married,Bachelor,Salaried,2084322,Udaipur,Rajasthan,16-04-2021
C02317,Male,31,Married,Master,Business,1168121,Indore,Madhya Pradesh,01-09-2024
C02318,Male,31,Married,Bachelor,Business,1362419,Warangal,Telangana,02-01-2020
C02319,Male,22,Single,Bachelor,Government,2382279,Siliguri,West Bengal,21-11-2022
C02320,Female,52,Married,Bachelor,Self-Employed,1384427,Gurugram,Haryana,28-05-2022
C02321,Female,39,Single,Bachelor,Self-Employed,1533554,Kanpur,Uttar Pradesh,26-08-2023
C02322,Male,25,Married,Bachelor,Professional,1022127,Madurai,Tamil Nadu,20-08-2024
C02323,Female,23,Married,Master,Self-Employed,269269,Udaipur,Rajasthan,07-10-2021
C02324,Female,48,Married,MBA,Self-Employed,2473945,Faridabad,Haryana,17-03-2021
C02325,Female,46,Single,Bachelor,Government,2400433,Lucknow,Uttar Pradesh,02-09-2021
C02326,Male,43,Single,PhD,Business,261210,Cuttack,Odisha,26-03-2023
C02327,Male,50,Divorced,Master,Self-Employed,377483,Bhubaneswar,Odisha,12-07-2020
C02328,Female,28,Divorced,Bachelor,Professional,2748197,Guwahati,Assam,28-02-2021
C02329,Male,56,Divorced,Bachelor,Government,1903981,Gaya,Bihar,04-01-2025
C02330,Female,49,Married,High School,Salaried,1704716,Gurugram,Haryana,04-04-2022
C02331,Female,33,Single,Bachelor,Salaried,2138875,Ranchi,Jharkhand,28-09-2021
C02332,Male,45,Married,MBA,Professional,942946,Kolkata,West Bengal,13-01-2020
C02333,Male,42,Single,Bachelor,Business,1908284,New Delhi,Delhi,19-10-2025
C02334,Female,53,Single,High School,Salaried,1926263,Hyderabad,Telangana,30-07-2021
C02335,Female,57,Single,High School,Business,2731658,Ahmedabad,Gujarat,10-07-2021
C02336,Female,27,Married,Bachelor,Self-Employed,1963613,Amritsar,Punjab,16-09-2021
C02337,Male,43,Single,Bachelor,Self-Employed,2729286,Guwahati,Assam,20-07-2025
C02338,Male,26,Married,High School,Self-Employed,1420490,Mysuru,Karnataka,18-07-2021
C02339,Female,35,Single,PhD,Salaried,1485039,Thiruvananthapuram,Kerala,16-03-2021
C02340,Female,35,Single,Bachelor,Salaried,1443721,Bengaluru,Karnataka,29-07-2023
C02341,Male,60,Married,High School,Business,769784,Ranchi,Jharkhand,23-05-2020
C02342,Female,54,Married,MBA,Business,1044834,Bhopal,Madhya Pradesh,28-09-2020
C02343,Male,34,Divorced,Bachelor,Professional,1394771,Faridabad,Haryana,01-01-2024
C02344,Male,49,Divorced,High School,Self-Employed,929482,New Delhi,Delhi,02-10-2023
C02345,Female,36,Single,High School,Government,1962910,Pune,Maharashtra,03-08-2025
C02346,Female,49,Divorced,High School,Government,1109338,Pune,Maharashtra,18-01-2024
C02347,Male,43,Married,Bachelor,Self-Employed,2052351,Gurugram,Haryana,09-03-2024
C02348,Female,30,Married,High School,Professional,1620087,Jaipur,Rajasthan,25-10-2021
C02349,Male,24,Married,Bachelor,Business,271626,Guwahati,Assam,11-02-2023
C02350,Male,32,Divorced,Master,Salaried,1859416,Indore,Madhya Pradesh,28-03-2021
C02351,Male,62,Single,High School,Professional,1655230,Jaipur,Rajasthan,22-08-2021
C02352,Female,54,Single,Bachelor,Professional,898028,Coimbatore,Tamil Nadu,07-07-2020
C02353,Female,24,Married,PhD,Self-Employed,668046,New Delhi,Delhi,16-05-2024
C02354,Female,40,Single,Master,Business,1840500,Gaya,Bihar,16-05-2023
C02355,Male,48,Married,Master,Government,1455588,Kanpur,Uttar Pradesh,28-04-2021
C02356,Male,48,Married,Bachelor,Government,767684,Hyderabad,Telangana,19-11-2022
C02357,Male,26,Married,Bachelor,Government,868837,Bhopal,Madhya Pradesh,08-09-2024
C02358,Male,34,Single,Bachelor,Professional,2145155,Gaya,Bihar,15-03-2025
C02359,Female,55,Single,Master,Salaried,1695201,Guwahati,Assam,23-01-2025
C02360,Female,21,Married,Bachelor,Business,872849,Nagpur,Maharashtra,27-12-2020
C02361,Female,39,Married,Master,Salaried,1926245,Kochi,Kerala,04-11-2024
C02362,Male,21,Married,PhD,Government,981364,Kochi,Kerala,31-10-2024
C02363,Male,33,Divorced,Master,Salaried,2459107,Ahmedabad,Gujarat,05-09-2020
C02364,Female,28,Divorced,Master,Professional,258623,Coimbatore,Tamil Nadu,11-12-2021
C02365,Male,38,Married,Bachelor,Self-Employed,2117893,New Delhi,Delhi,26-11-2022
C02366,Female,55,Married,Bachelor,Salaried,2680908,Jaipur,Rajasthan,24-08-2022
C02367,Male,43,Single,Bachelor,Salaried,416787,Mysuru,Karnataka,24-08-2025
C02368,Male,46,Married,Bachelor,Salaried,1796265,Nagpur,Maharashtra,24-08-2020
C02369,Male,61,Divorced,High School,Government,2265571,Madurai,Tamil Nadu,16-12-2024
C02370,Male,58,Single,Bachelor,Salaried,1199909,Vadodara,Gujarat,18-05-2024
C02371,Male,40,Single,MBA,Business,1800506,Udaipur,Rajasthan,23-09-2021
C02372,Female,22,Married,PhD,Professional,2397580,Bengaluru,Karnataka,10-07-2020
C02373,Female,46,Single,MBA,Business,897699,Lucknow,Uttar Pradesh,04-09-2024
C02374,Female,56,Single,Bachelor,Business,705004,New Delhi,Delhi,20-07-2023
C02375,Male,45,Divorced,Bachelor,Government,1613247,Ranchi,Jharkhand,10-03-2021
C02376,Female,50,Single,Bachelor,Salaried,584200,New Delhi,Delhi,21-12-2023
C02377,Female,38,Single,Bachelor,Professional,1752558,Warangal,Telangana,12-03-2025
C02378,Male,27,Married,Master,Professional,1988300,Bhopal,Madhya Pradesh,16-02-2024
C02379,Male,47,Married,High School,Professional,2281766,Surat,Gujarat,18-09-2021
C02380,Female,31,Married,Bachelor,Salaried,1132411,Cuttack,Odisha,18-09-2025
C02381,Female,57,Married,Bachelor,Professional,1198453,Warangal,Telangana,08-06-2020
C02382,Female,28,Married,Bachelor,Professional,2830158,Warangal,Telangana,28-01-2023
C02383,Female,31,Married,Master,Self-Employed,1470882,Kanpur,Uttar Pradesh,11-03-2024
C02384,Female,44,Single,MBA,Self-Employed,2048858,Vadodara,Gujarat,21-06-2023
C02385,Male,50,Single,PhD,Professional,1473858,Mangaluru,Karnataka,01-12-2020
C02386,Female,50,Married,Bachelor,Business,2437082,Warangal,Telangana,08-02-2025
C02387,Female,35,Married,MBA,Salaried,1782160,Guwahati,Assam,04-11-2023
C02388,Female,55,Married,Bachelor,Business,2617369,Pune,Maharashtra,02-07-2021
C02389,Female,59,Married,Master,Business,1770647,Mangaluru,Karnataka,30-12-2025
C02390,Female,44,Married,MBA,Salaried,2730463,Vadodara,Gujarat,14-05-2021
C02391,Female,28,Single,High School,Salaried,2356986,Kanpur,Uttar Pradesh,20-01-2025
C02392,Male,63,Married,MBA,Government,1875127,Bhubaneswar,Odisha,30-11-2022
C02393,Male,62,Married,Bachelor,Government,662582,Ranchi,Jharkhand,14-09-2025
C02394,Male,40,Married,Bachelor,Government,1827939,Indore,Madhya Pradesh,20-07-2022
C02395,Female,61,Single,Bachelor,Professional,2657286,Guwahati,Assam,01-05-2025
C02396,Female,46,Married,Master,Professional,1692034,Raipur,Chhattisgarh,02-02-2020
C02397,Male,44,Married,Master,Professional,936244,Jodhpur,Rajasthan,20-02-2023
C02398,Female,42,Single,Master,Government,1172718,Warangal,Telangana,08-05-2022
C02399,Female,25,Married,Bachelor,Salaried,1494290,Bhopal,Madhya Pradesh,22-10-2025
C02400,Female,35,Married,Bachelor,Professional,2274197,Bhubaneswar,Odisha,25-03-2023
C02401,Male,56,Married,Master,Salaried,1077600,Mangaluru,Karnataka,15-11-2022
C02402,Male,57,Single,Bachelor,Government,2750105,Nagpur,Maharashtra,20-11-2021
C02403,Male,49,Single,Bachelor,Salaried,1703980,Guwahati,Assam,24-07-2020
C02404,Female,35,Married,Bachelor,Professional,2866860,Vadodara,Gujarat,31-12-2024
C02405,Male,47,Married,High School,Salaried,1916707,Surat,Gujarat,24-09-2020
C02406,Male,28,Married,Bachelor,Government,1586299,Mysuru,Karnataka,28-12-2022
C02407,Male,49,Married,Bachelor,Professional,1851899,Faridabad,Haryana,10-09-2025
C02408,Female,39,Single,MBA,Professional,1423926,Cuttack,Odisha,12-05-2020
C02409,Male,51,Married,Master,Government,1136694,Amritsar,Punjab,09-10-2020
C02410,Male,29,Divorced,Master,Business,284405,New Delhi,Delhi,17-12-2024
C02411,Female,30,Married,Bachelor,Self-Employed,728892,Lucknow,Uttar Pradesh,16-01-2020
C02412,Male,57,Divorced,Master,Government,1726820,Pune,Maharashtra,27-06-2023
C02413,Female,30,Married,Bachelor,Salaried,2102584,Faridabad,Haryana,26-01-2024
C02414,Female,53,Married,Bachelor,Business,1783135,Mangaluru,Karnataka,25-05-2024
C02415,Male,45,Single,High School,Government,2349169,Coimbatore,Tamil Nadu,28-07-2020
C02416,Male,24,Single,Master,Self-Employed,2344506,Bhubaneswar,Odisha,09-06-2021
C02417,Male,25,Single,High School,Professional,526029,New Delhi,Delhi,23-10-2020
C02418,Female,43,Married,High School,Self-Employed,2986648,Cuttack,Odisha,08-08-2021
C02419,Male,59,Single,Bachelor,Self-Employed,2395916,Mangaluru,Karnataka,17-04-2021
C02420,Male,25,Married,Master,Government,952113,Gaya,Bihar,31-08-2024
C02421,Male,28,Divorced,Master,Professional,2650274,Gaya,Bihar,20-04-2022
C02422,Female,37,Married,MBA,Professional,2639849,Chennai,Tamil Nadu,23-02-2023
C02423,Female,21,Single,Bachelor,Self-Employed,484001,Hyderabad,Telangana,18-03-2025
C02424,Female,32,Divorced,PhD,Government,2706749,Raipur,Chhattisgarh,19-05-2021
C02425,Male,55,Married,Master,Professional,2364472,Amritsar,Punjab,26-04-2021
C02426,Male,34,Married,Bachelor,Professional,1347964,Lucknow,Uttar Pradesh,23-07-2022
C02427,Female,38,Married,Master,Salaried,2660419,Mangaluru,Karnataka,29-12-2023
C02428,Male,30,Divorced,Bachelor,Self-Employed,1785561,Thiruvananthapuram,Kerala,28-12-2024
C02429,Male,35,Married,High School,Business,1426148,Bhubaneswar,Odisha,22-08-2021
C02430,Female,62,Married,High School,Self-Employed,1064757,Ranchi,Jharkhand,17-02-2023
C02431,Female,53,Married,Bachelor,Government,1624245,Mumbai,Maharashtra,22-03-2025
C02432,Female,39,Married,Bachelor,Professional,783422,New Delhi,Delhi,15-07-2021
C02433,Male,54,Married,MBA,Professional,2546568,Ahmedabad,Gujarat,30-11-2022
C02434,Male,65,Married,Bachelor,Salaried,1892251,Patna,Bihar,06-12-2022
C02435,Male,45,Married,Bachelor,Professional,1554371,New Delhi,Delhi,19-03-2024
C02436,Female,36,Married,Bachelor,Professional,2491128,Gaya,Bihar,23-09-2020
C02437,Female,28,Single,Bachelor,Business,1285695,Chennai,Tamil Nadu,09-02-2023
C02438,Male,55,Married,MBA,Self-Employed,1586574,Faridabad,Haryana,20-08-2025
C02439,Female,41,Married,Bachelor,Professional,1099430,Mangaluru,Karnataka,15-03-2025
C02440,Female,39,Married,Bachelor,Government,1735126,Gaya,Bihar,23-08-2025
C02441,Male,31,Single,Master,Business,1633921,Raipur,Chhattisgarh,14-06-2024
